ppn;identifier
40062950X;rug-oai-pure.rug.nl-publications_b9a1b880-aeff-48ab-8255-181158f36788
215885716;uu-oai-dspace.library.uu.nl-1874_652
416582311;rug-oai-pure.rug.nl-publications_0bd775be-575d-4c48-8594-8947da7afcde
250195410;tud-oai-tudelft.nl-uuid-4dfe7499-79f1-42ed-b241-4c3292b2a2b0
217904440;tud-oai-tudelft.nl-uuid-75b035c6-bc9a-4d61-bbd4-8c82c8543572
401009084;rug-oai-pure.rug.nl-publications_8c98d451-8b07-4847-911a-a402bb34f2b2
288575954;eur-oai-repub.eur.nl-7165
212955810;eur-oai-repub.eur.nl-22856
26698472X;eur-oai-repub.eur.nl-51675
242691668;wur-oai-library.wur.nl-wurpubs_317962
245927557;uu-oai-dspace.library.uu.nl-1874_467
411941429;rug-oai-pure.rug.nl-publications_796678fa-ebb0-4905-bb62-c0d1b55630cb
250187760;uu-oai-dspace.library.uu.nl-1874_476
270544313;eur-oai-repub.eur.nl-31868
31489277X;eur-oai-repub.eur.nl-20472
243130589;wur-oai-library.wur.nl-wurpubs_320147
407679782;tud-oai-tudelft.nl-uuid-405cdc2f-cac1-4c60-a93c-c951e192dd26
215110625;rug-oai-pure.rug.nl-publications_09eadf6e-de04-4403-863e-7a0957f48f3b
381310833;rug-oai-pure.rug.nl-publications_ec095966-b99e-415c-88af-4cba672c504a
217164331;wur-oai-library.wur.nl-wurpubs_110929
229407870;uu-oai-dspace.library.uu.nl-1874_203
27736017X;rug-oai-pure.rug.nl-publications_7f9ca338-b14c-4c38-a268-ea2fe6581d14
290736277;tud-oai-tudelft.nl-uuid-e592b6f1-7f0f-499b-a985-2705a7a2ecba
25223037X;eur-oai-repub.eur.nl-1169
238172228;wur-oai-library.wur.nl-wurpubs_319259
418997209;rug-oai-pure.rug.nl-publications_2f0bae90-c342-4cf9-a5ea-5d88647d8aad
273351826;tud-oai-tudelft.nl-uuid-b2e51df3-69c7-460d-a89a-7c786b38a76e
287910563;rug-oai-pure.rug.nl-publications_b373f4e8-5e53-488c-bafe-a1879bda5c29
274733102;uu-oai-dspace.library.uu.nl-1874_1839
226726428;eur-oai-repub.eur.nl-1854
408194200;rug-oai-pure.rug.nl-publications_78a34664-a55c-4b4e-9144-16b045d9ce5b
375282653;rug-oai-pure.rug.nl-publications_cc5091fb-6e1e-4ec9-9851-0c18c95ab52b
251835561;uu-oai-dspace.library.uu.nl-1874_481
297868101;eur-oai-repub.eur.nl-17334
387568956;rug-oai-pure.rug.nl-publications_43a8d72b-4e98-40a3-aa30-4af42aef193c
276842197;tud-oai-tudelft.nl-uuid-b9ab588c-4ec0-4099-87e6-0910958c4d5e
23817428X;wur-oai-library.wur.nl-wurpubs_122445
28306045X;eur-oai-repub.eur.nl-6771
399553886;rug-oai-pure.rug.nl-publications_ae89c627-07db-427a-8f11-603afb730c14
237811251;uu-oai-dspace.library.uu.nl-1874_213
229543316;wur-oai-library.wur.nl-wurpubs_122314
252384644;rug-oai-pure.rug.nl-publications_517bf2fc-b3aa-4a6a-9d5f-4ef9023ccf98
405416792;ul-oai-openaccess.leidenuniv.nl-1887_42443
288407016;rug-oai-pure.rug.nl-publications_14ac36dd-fb0b-497a-befe-bf7f68e8aeb1
416579647;rug-oai-pure.rug.nl-publications_14ba9250-9e55-407a-9040-f3b01750cf6c
410957070;tud-oai-tudelft.nl-uuid-f943d71a-148d-4bb4-804c-a7a9904ed4bb
229930093;uu-oai-dspace.library.uu.nl-1874_276
217973752;rug-oai-pure.rug.nl-publications_3a2e83c0-65d2-4ce6-86d7-841180e8e2ec
237362511;wur-oai-library.wur.nl-wurpubs_318159
408057971;rug-oai-pure.rug.nl-publications_2e0b13b1-68b8-488c-9a58-b766866ffe7c
242039731;tud-oai-tudelft.nl-uuid-6b66f302-01c6-40e0-8f3d-1f1c4f3c178e
297854283;ul-oai-openaccess.leidenuniv.nl-1887_4861
370955935;rug-oai-pure.rug.nl-publications_5d2d7ec3-09f5-4086-8d37-15e8b196fe8e
291475809;wur-oai-library.wur.nl-wurpubs_342463
260114537;tud-oai-tudelft.nl-uuid-c8b5364e-522a-44be-82cd-964102e55f15
242117384;tud-oai-tudelft.nl-uuid-40d49779-2ef4-4641-9ae4-f591871063fa
288506693;ul-oai-openaccess.leidenuniv.nl-1887_3510
327767057;rug-oai-pure.rug.nl-publications_15751122-77a0-4aa8-8f84-b91271e8358b
217535224;uu-oai-dspace.library.uu.nl-1874_265
36411469X;tud-oai-tudelft.nl-uuid-1d9c4022-dbd6-4452-9842-4649c1fdd432
264610016;wur-oai-library.wur.nl-wurpubs_334630
267541023;wur-oai-library.wur.nl-wurpubs_333175
383971098;rug-oai-pure.rug.nl-publications_8725ebd6-1924-4a23-8ed9-defea02496ef
222383704;uu-oai-dspace.library.uu.nl-1874_658
40154205X;ul-oai-openaccess.leidenuniv.nl-1887_38650
329837311;uu-oai-dspace.library.uu.nl-1874_182741
239085299;tud-oai-tudelft.nl-uuid-d876dfdb-8918-4534-bb47-d86e55fd410c
239226593;uu-oai-dspace.library.uu.nl-1874_224
215893735;uu-oai-dspace.library.uu.nl-1874_262
329566644;wur-oai-library.wur.nl-wurpubs_396625
242217591;wur-oai-library.wur.nl-wurpubs_317951
291062059;wur-oai-library.wur.nl-wurpubs_346398
298792745;rug-oai-pure.rug.nl-publications_e8fb8a05-15f9-4141-a234-5d9e76ef58e5
396829422;rug-oai-pure.rug.nl-publications_ff59f2cb-9999-4166-955c-eac96e786e34
241259940;tud-oai-tudelft.nl-uuid-39998679-36f2-4fe6-ab1e-d0d98360d7f1
238686795;rug-oai-pure.rug.nl-publications_f833a3e9-a208-475d-aa51-59b54eb06a40
297473476;ul-oai-openaccess.leidenuniv.nl-1887_4864
227734122;uu-oai-dspace.library.uu.nl-1874_392
375429840;rug-oai-pure.rug.nl-publications_849a8380-d8bd-4108-b914-ea41b441bd21
395544793;rug-oai-pure.rug.nl-publications_090de300-43bb-4720-b2f4-b192cd1db3f4
241260760;tud-oai-tudelft.nl-uuid-37e6ee70-c768-4922-8e5a-19b7f6bc2f14
315870273;eur-oai-repub.eur.nl-14525
29587600X;uu-oai-dspace.library.uu.nl-1874_10361
369252764;eur-oai-repub.eur.nl-50040
265228360;rug-oai-pure.rug.nl-publications_a44e3c29-ebdb-4713-975a-0114a38c46fe
333586778;tud-oai-tudelft.nl-uuid-98fcf37a-4d51-4d74-88fc-995e581ddb88
239252985;uu-oai-dspace.library.uu.nl-1874_560
236170309;uu-oai-dspace.library.uu.nl-1874_271
29871566X;ul-oai-openaccess.leidenuniv.nl-1887_9143
252176057;wur-oai-library.wur.nl-wurpubs_321638
23793941X;tud-oai-tudelft.nl-uuid-113b6229-c33a-4100-93be-22e1c8912672
252093941;rug-oai-pure.rug.nl-publications_23f545f1-3fc3-430f-9c91-63ffc6849052
391013335;rug-oai-pure.rug.nl-publications_9efe6792-4cb7-423c-bd38-14bd4bd49853
256515638;wur-oai-library.wur.nl-wurpubs_327035
235025186;rug-oai-pure.rug.nl-publications_f216b6f2-d8c2-4f10-a5fd-f1be0c9d7549
254688748;wur-oai-library.wur.nl-wurpubs_326643
227458281;rug-oai-pure.rug.nl-publications_25594878-2063-475d-9acc-a67e14d7d84f
241121086;wur-oai-library.wur.nl-wurpubs_319615
380611570;rug-oai-pure.rug.nl-publications_822e62c2-0650-46fa-86d2-2e53c4fc11bd
264798902;wur-oai-library.wur.nl-wurpubs_333101
410553204;rug-oai-pure.rug.nl-publications_0c8e0792-336e-4995-9b19-2629e8740fc2
239228111;uu-oai-dspace.library.uu.nl-1874_217
401338096;rug-oai-pure.rug.nl-publications_cc6ce501-e940-4473-ac70-e13934ae2e58
252239334;eur-oai-repub.eur.nl-1037
239379039;wur-oai-library.wur.nl-wurpubs_319829
260355283;wur-oai-library.wur.nl-wurpubs_336856
290841259;wur-oai-library.wur.nl-wurpubs_342033
400860562;rug-oai-pure.rug.nl-publications_a0bdc0c6-6de4-4fdd-9a9f-9679353a6d9b
264983432;rug-oai-pure.rug.nl-publications_b87885cd-3ed6-48d5-ba70-7886d4717e9d
393451453;rug-oai-pure.rug.nl-publications_1bfe2759-572d-423f-90cb-b37a365b524d
292200862;wur-oai-library.wur.nl-wurpubs_344935
372556256;rug-oai-pure.rug.nl-publications_1bd7101a-0793-4175-b0c4-6ab5cf5d1ea9
27631770X;eur-oai-repub.eur.nl-6762
262821214;tud-oai-tudelft.nl-uuid-e497323b-c32c-4379-a71e-9cccc4a8e3b9
391162411;rug-oai-pure.rug.nl-publications_2eb9255a-1be2-482b-b25f-5d9698e51664
236360132;wur-oai-library.wur.nl-wurpubs_122585
322921414;ul-oai-openaccess.leidenuniv.nl-1887_14497
288679784;wur-oai-library.wur.nl-wurpubs_342308
23751351X;wur-oai-library.wur.nl-wurpubs_123207
24227918X;tud-oai-tudelft.nl-uuid-1a0cc9f1-fe69-4b95-97e6-b24d1805b389
393621200;rug-oai-pure.rug.nl-publications_75d61c3c-070e-43cf-91a4-1869baf7fbe9
237940809;tud-oai-tudelft.nl-uuid-55762b74-697e-4685-b7cf-02cf7614fa3a
216920248;eur-oai-repub.eur.nl-23396
238677613;eur-oai-repub.eur.nl-31915
326086463;eur-oai-repub.eur.nl-19373
407638598;tud-oai-tudelft.nl-uuid-e813298e-93d8-4a76-a7ab-72b327bcde4b
291475701;wur-oai-library.wur.nl-wurpubs_348657
243911491;tud-oai-tudelft.nl-uuid-a5b9cf7c-4f72-44ff-8f5e-83ebadc08b38
245929312;uu-oai-dspace.library.uu.nl-1874_603
260117633;tud-oai-tudelft.nl-uuid-26d7865f-3a1d-4e38-b9c8-072d4f59417e
27451432X;rug-oai-pure.rug.nl-publications_8ad3bba1-854f-43c9-87d7-8552dc8e65e2
23524080X;eur-oai-repub.eur.nl-16166
217413552;rug-oai-pure.rug.nl-publications_ac1ae7db-839a-483d-9601-5c168bce6328
273283502;wur-oai-library.wur.nl-wurpubs_337035
251999548;rug-oai-pure.rug.nl-publications_2fbb7186-e943-40f1-a3ec-ef71eb083d0e
237536935;wur-oai-library.wur.nl-wurpubs_319826
245936505;rug-oai-pure.rug.nl-publications_50e4d963-ab42-4cc0-8a18-8068fb2cb29b
241442117;uu-oai-dspace.library.uu.nl-1874_441
413925684;tud-oai-tudelft.nl-uuid-5d719beb-bbbf-4fde-8e10-526785315fd1
237991292;uu-oai-dspace.library.uu.nl-1874_282
241044723;tud-oai-tudelft.nl-uuid-e59b5d2c-ceb2-42ab-a699-4547765b3209
255965419;eur-oai-repub.eur.nl-51249
260117358;tud-oai-tudelft.nl-uuid-ed9166f3-dc6e-4c6c-bd06-8d43c6354558
26754667X;eur-oai-repub.eur.nl-10434
330611631;rug-oai-pure.rug.nl-publications_4fa21065-f573-40ec-86b3-1c971e1c53f1
262911574;tud-oai-tudelft.nl-uuid-435c79f9-a4dc-4438-bea3-562e9a1a8fcb
273391135;tud-oai-tudelft.nl-uuid-d1cd48e7-ba28-431a-a220-72f1a16272cb
26440212X;wur-oai-library.wur.nl-wurpubs_332815
238782182;wur-oai-library.wur.nl-wurpubs_319920
247261793;rug-oai-pure.rug.nl-publications_bd97fbee-1219-43be-b11d-e48d170d6370
258671394;uu-oai-dspace.library.uu.nl-1874_307
230284345;tud-oai-tudelft.nl-uuid-2d360d9e-2218-40d3-97b7-1528d4c547a7
256366772;wur-oai-library.wur.nl-wurpubs_325052
269517367;tud-oai-tudelft.nl-uuid-af937601-7857-4326-ae2c-fb6b02ba0b69
217973248;rug-oai-pure.rug.nl-publications_bbbb6f45-ddef-4196-aa70-a522bcffeedb
228160332;rug-oai-pure.rug.nl-publications_86fa31bd-fd8c-4c1a-940b-49d7ef2da72d
29147585X;wur-oai-library.wur.nl-wurpubs_345721
293016402;wur-oai-library.wur.nl-wurpubs_346344
236171356;uu-oai-dspace.library.uu.nl-1874_272
236664956;rug-oai-pure.rug.nl-publications_e6af04af-79cf-4568-b85f-f9dd7cfd373e
412856352;rug-oai-pure.rug.nl-publications_9366d060-bb36-490a-8f7e-c970956ca18a
273340751;tud-oai-tudelft.nl-uuid-7a0b2916-e73a-438c-8bee-dae832df729e
343286955;rug-oai-pure.rug.nl-publications_bede063e-fdd8-4ee7-9253-451baecdef28
309527457;tud-oai-tudelft.nl-uuid-ae706952-5bea-4605-8739-c5747556a001
242217745;wur-oai-library.wur.nl-wurpubs_317234
298918579;wur-oai-library.wur.nl-wurpubs_351489
298563614;wur-oai-library.wur.nl-wurpubs_351421
25874149X;wur-oai-library.wur.nl-wurpubs_334815
277952697;wur-oai-library.wur.nl-wurpubs_340532
408201061;rug-oai-pure.rug.nl-publications_6305763f-6716-4354-be8b-8f6513e6d8dd
285636529;wur-oai-library.wur.nl-wurpubs_344474
265807727;tud-oai-tudelft.nl-uuid-164d7526-5dbd-437f-9f72-7e8426e1011f
417806027;rug-oai-pure.rug.nl-publications_3df6e1b7-fa60-4b29-a460-6b9224408c6f
262666189;wur-oai-library.wur.nl-wurpubs_337393
298732270;wur-oai-library.wur.nl-wurpubs_351441
272746061;wur-oai-library.wur.nl-wurpubs_344242
22740792X;wur-oai-library.wur.nl-wurpubs_120522
22724009X;eur-oai-repub.eur.nl-23505
310880432;uu-oai-dspace.library.uu.nl-1874_26976
302343253;rug-oai-pure.rug.nl-publications_33fb91e1-e8fe-4582-8cfe-0a2564b5f335
252235916;uu-oai-dspace.library.uu.nl-1874_885
240555368;wur-oai-library.wur.nl-wurpubs_317481
273830597;eur-oai-repub.eur.nl-6747
416444431;rug-oai-pure.rug.nl-publications_97777057-a31c-4470-82aa-b68a70f9e58a
328660477;tud-oai-tudelft.nl-uuid-a233f5ae-ea79-4166-848c-1861f8ea4da9
240205693;rug-oai-pure.rug.nl-publications_d02a5351-01df-47c3-9360-c35667ac17be
283532440;eur-oai-repub.eur.nl-6667
240996356;uu-oai-dspace.library.uu.nl-1874_674
383806305;rug-oai-pure.rug.nl-publications_a0897c89-4fc7-4321-af9a-526a19ea3511
240705335;wur-oai-library.wur.nl-wurpubs_122977
270903887;ul-oai-openaccess.leidenuniv.nl-1887_3487
269455493;tud-oai-tudelft.nl-uuid-3569a000-3ac8-4fb6-8295-75dd4a664963
332057437;tud-oai-tudelft.nl-uuid-f9a1b240-8d4e-4a2b-83c7-694b6a328d18
240291727;wur-oai-library.wur.nl-wurpubs_319613
227577337;rug-oai-pure.rug.nl-publications_3a7423bd-c81c-4cdc-ae61-be119794c744
412856999;rug-oai-pure.rug.nl-publications_38bc790d-54a5-4b0a-ae44-66fef7bed575
297386964;wur-oai-library.wur.nl-wurpubs_348695
276863747;wur-oai-library.wur.nl-wurpubs_344151
269434518;wur-oai-library.wur.nl-wurpubs_334341
263823806;rug-oai-pure.rug.nl-publications_70efa153-b5f3-44b4-9e21-6f1b35dcf0bf
242519814;tud-oai-tudelft.nl-uuid-7e920384-911b-4759-a0ef-a169fe55779f
26777883X;tud-oai-tudelft.nl-uuid-dfe1c9ee-2d1d-4ab3-a1ae-1c966b7ac4da
292199015;wur-oai-library.wur.nl-wurpubs_348625
273287346;tud-oai-tudelft.nl-uuid-95992093-5135-4432-82d6-a4d069180287
38727622X;rug-oai-pure.rug.nl-publications_028a1e1a-d68c-4c3d-a2aa-b2fe18992edf
267779739;rug-oai-pure.rug.nl-publications_e2f7ffd4-8204-4b72-b0dc-ded66cb57a02
260557242;wur-oai-library.wur.nl-wurpubs_332816
410525758;rug-oai-pure.rug.nl-publications_7fd38a30-db5c-43cd-9753-742706c92fe4
239752805;rug-oai-pure.rug.nl-publications_a2c112b2-adc5-4b36-9505-40c6a988abab
419025529;rug-oai-pure.rug.nl-publications_46f5cfff-4561-4b0b-b98a-75f1c3a261a4
384047289;rug-oai-pure.rug.nl-publications_8e7a16b7-b6da-4274-909c-52499f388048
218142676;wur-oai-library.wur.nl-wurpubs_109662
268794936;wur-oai-library.wur.nl-wurpubs_335521
408047976;rug-oai-pure.rug.nl-publications_2b5a8f9e-0913-4bf7-a1e1-684bbf326b54
244869189;eur-oai-repub.eur.nl-1129
24312970X;wur-oai-library.wur.nl-wurpubs_327305
41314822X;rug-oai-pure.rug.nl-publications_d185b965-798d-4a6e-855e-96e2c92874ff
26330714X;wur-oai-library.wur.nl-wurpubs_334364
258431377;eur-oai-repub.eur.nl-6853
267541422;wur-oai-library.wur.nl-wurpubs_332937
399355065;tud-oai-tudelft.nl-uuid-f9d46e00-34c9-443e-b437-72c651a540a2
400931672;rug-oai-pure.rug.nl-publications_06f4a981-d22f-4728-b9df-42c33bb955a2
298354136;wur-oai-library.wur.nl-wurpubs_349726
273834355;wur-oai-library.wur.nl-wurpubs_343090
24165243X;tud-oai-tudelft.nl-uuid-915671ae-9131-4e19-b907-8cdb02203b77
277952743;wur-oai-library.wur.nl-wurpubs_341822
408826576;rug-oai-pure.rug.nl-publications_6cd0d73a-fbdb-4827-b46e-e8b111d677d3
315157003;uu-oai-dspace.library.uu.nl-1874_20975
419754202;rug-oai-pure.rug.nl-publications_299e9ade-40cb-4f84-85b6-6a1a0fd78b53
298733226;wur-oai-library.wur.nl-wurpubs_351446
235208868;wur-oai-library.wur.nl-wurpubs_122417
256526524;rug-oai-pure.rug.nl-publications_883e9e6f-1e12-4977-8a70-83fe6f2b8c7f
27795276X;wur-oai-library.wur.nl-wurpubs_339426
276340876;rug-oai-pure.rug.nl-publications_8096624a-feab-4034-86cf-9743ca1f9b6d
34304174X;ul-oai-openaccess.leidenuniv.nl-1887_19114
274399156;eur-oai-repub.eur.nl-6663
370435583;tud-oai-tudelft.nl-uuid-7614ab4e-5730-404a-9592-cecfe19535a9
239277457;eur-oai-repub.eur.nl-31954
26410613X;eur-oai-repub.eur.nl-51680
413996131;rug-oai-pure.rug.nl-publications_0740e3eb-fa63-4515-b185-577905efd7cd
227316649;rug-oai-pure.rug.nl-publications_bfa6e538-8877-4ffb-805e-957f77b2927c
263469085;tud-oai-tudelft.nl-uuid-ddd2c83b-d601-4104-8379-637549b630fa
241119723;wur-oai-library.wur.nl-wurpubs_123393
262873346;rug-oai-pure.rug.nl-publications_2a7f4627-18c5-4e44-8d96-411b054ee4cb
402173724;rug-oai-pure.rug.nl-publications_4855b0de-a5b3-46fc-bd46-cbfd0bb44596
238681068;eur-oai-repub.eur.nl-31948
216188741;tud-oai-tudelft.nl-uuid-e15f721f-ad60-426b-88c8-b262364189dd
245994963;eur-oai-repub.eur.nl-7557
297080822;wur-oai-library.wur.nl-wurpubs_348116
267545290;eur-oai-repub.eur.nl-38025
393165248;rug-oai-pure.rug.nl-publications_3c166fc9-3ebe-4a0e-9632-407188be8d74
321768728;rug-oai-pure.rug.nl-publications_3dbfca9b-df47-4a45-b3cf-c1d51779d061
254954553;uu-oai-dspace.library.uu.nl-1874_491
245932259;uu-oai-dspace.library.uu.nl-1874_468
297540270;eur-oai-repub.eur.nl-8095
242652972;wur-oai-library.wur.nl-wurpubs_320233
270055797;wur-oai-library.wur.nl-wurpubs_333950
411943561;rug-oai-pure.rug.nl-publications_64d812ee-dbf3-430c-b16d-ce19d0c3ed9c
243085699;wur-oai-library.wur.nl-wurpubs_320961
416829945;rug-oai-pure.rug.nl-publications_6919ad91-5feb-4000-9f82-b11ed8eb04aa
278584934;tud-oai-tudelft.nl-uuid-7224341e-cd4d-4d4e-a5ba-f262ee089305
275397068;ul-oai-openaccess.leidenuniv.nl-1887_4300
244714444;wur-oai-library.wur.nl-wurpubs_320422
237990954;uu-oai-dspace.library.uu.nl-1874_434
252042360;rug-oai-pure.rug.nl-publications_272b3eb3-2f7c-4992-8487-77c8fa1ef00f
265234727;wur-oai-library.wur.nl-wurpubs_334819
371313252;eur-oai-repub.eur.nl-50175
254850022;rug-oai-pure.rug.nl-publications_fff27f70-f759-498f-bc54-e8e81c7d5e1a
407625771;rug-oai-pure.rug.nl-publications_1220a80e-2dc6-49f1-b1ff-3db63d33cd33
243217013;rug-oai-pure.rug.nl-publications_5d562c06-3c74-4b17-abd9-9beee06c6ed9
411296485;rug-oai-pure.rug.nl-publications_ddd52ed2-b5a0-4063-a221-62cc2e0cd900
239374371;tud-oai-tudelft.nl-uuid-53f549b2-53c9-4a7d-be82-69929d918fc7
298151936;wur-oai-library.wur.nl-wurpubs_349589
382705238;tud-oai-tudelft.nl-uuid-4ecac6d2-a74d-4e0e-b5bd-4340cd7ede51
296755532;eur-oai-repub.eur.nl-7950
318592398;eur-oai-repub.eur.nl-16052
230245102;wur-oai-library.wur.nl-wurpubs_120035
298152185;wur-oai-library.wur.nl-wurpubs_349588
265583527;tud-oai-tudelft.nl-uuid-dd1aba11-8e05-490d-957c-3566a1101a95
400544415;rug-oai-pure.rug.nl-publications_aa9ea4da-c9dc-4afd-9162-eb24656ee37c
217573231;tud-oai-tudelft.nl-uuid-794c4834-bd46-423c-b7bd-9e9e4561a018
254981143;eur-oai-repub.eur.nl-1165
299378306;tud-oai-tudelft.nl-uuid-5e512d75-1890-48ae-9c05-05d31662da80
242567835;eur-oai-repub.eur.nl-51320
397038747;rug-oai-pure.rug.nl-publications_5615cbed-1be5-486c-a452-39128b7cb2f3
26580910X;tud-oai-tudelft.nl-uuid-a0692f2f-59e3-4d2f-9816-3c70211ca87e
276827023;wur-oai-library.wur.nl-wurpubs_343588
389073237;ul-oai-openaccess.leidenuniv.nl-1887_32610
262665913;wur-oai-library.wur.nl-wurpubs_335168
387567461;rug-oai-pure.rug.nl-publications_9af0d6f2-2f1f-4a32-a660-5769cb1b7974
252268024;wur-oai-library.wur.nl-wurpubs_321720
263119424;rug-oai-pure.rug.nl-publications_5e018bd9-6d0b-4737-95d7-979d39675520
338152008;ul-oai-openaccess.leidenuniv.nl-1887_18014
288270800;eur-oai-repub.eur.nl-7000
266779255;eur-oai-repub.eur.nl-1297
267797389;wur-oai-library.wur.nl-wurpubs_336769
249341107;uu-oai-dspace.library.uu.nl-1874_775
240320913;rug-oai-pure.rug.nl-publications_ceb42090-5d80-4eb3-b60c-7aad3bcba811
274145308;wur-oai-library.wur.nl-wurpubs_341059
329594826;tud-oai-tudelft.nl-uuid-a4bb1e37-cbad-44a8-ab94-d37c22f21df7
354871366;tud-oai-tudelft.nl-uuid-ff2f3200-4f8a-4b20-8c03-57e51578c4f3
267540655;wur-oai-library.wur.nl-wurpubs_337536
258321032;wur-oai-library.wur.nl-wurpubs_334365
24483363X;wur-oai-library.wur.nl-wurpubs_340959
397078536;rug-oai-pure.rug.nl-publications_ef1d6dd6-4b9d-4e4e-bc97-d257deb6724d
298615320;tud-oai-tudelft.nl-uuid-239bdb2c-b59f-40d2-91b7-367139dbad13
297210564;eur-oai-repub.eur.nl-7998
37130542X;rug-oai-pure.rug.nl-publications_edf9bd43-36c7-4cd3-bd72-fa388ad166b9
238890473;eur-oai-repub.eur.nl-31933
260358908;wur-oai-library.wur.nl-wurpubs_333072
258135611;uu-oai-dspace.library.uu.nl-1874_703
215651790;wur-oai-library.wur.nl-wurpubs_109828
239118421;rug-oai-pure.rug.nl-publications_ddec192e-764d-4b07-bb0e-fa0123a0f22f
262834197;eur-oai-repub.eur.nl-7264
232670005;uu-oai-dspace.library.uu.nl-1874_418
260114731;tud-oai-tudelft.nl-uuid-65229e89-1347-4236-86ad-2f65912781d3
407680608;tud-oai-tudelft.nl-uuid-08831f69-9b8e-44cf-8afe-f4a3e7bc9a9c
308286944;ul-oai-openaccess.leidenuniv.nl-1887_12662
23621022X;eur-oai-repub.eur.nl-31894
228111013;rug-oai-pure.rug.nl-publications_5ce4acfb-f475-4ae3-949d-90db8f8e8858
22702754X;rug-oai-pure.rug.nl-publications_db13fe4a-12f9-4d50-ad76-b945bff352c0
227301706;tud-oai-tudelft.nl-uuid-deb56e3f-c60c-4831-9ca7-42892ad615cd
240057449;tud-oai-tudelft.nl-uuid-a15d866a-f3dd-4143-a232-adff09a3ce54
258216549;uu-oai-dspace.library.uu.nl-1874_237
244019339;uu-oai-dspace.library.uu.nl-1874_461
238249107;wur-oai-library.wur.nl-wurpubs_317441
226627691;rug-oai-pure.rug.nl-publications_5196881e-ad25-44ec-939a-714ccaad8c59
217604463;rug-oai-pure.rug.nl-publications_e7c52a1e-b689-4837-b5fb-f3686bbfd7f0
23478802X;ul-oai-openaccess.leidenuniv.nl-1887_12147
264612779;rug-oai-pure.rug.nl-publications_a7957077-f77a-4b52-a393-a3921c2e50f0
237808196;uu-oai-dspace.library.uu.nl-1874_811
215110919;wur-oai-library.wur.nl-wurpubs_109227
238890643;eur-oai-repub.eur.nl-31941
260551589;eur-oai-repub.eur.nl-15246
397827954;rug-oai-pure.rug.nl-publications_4ea45c3f-e7cd-43ba-96fc-ae7474ae9040
245909133;uu-oai-dspace.library.uu.nl-1874_565
237967790;tud-oai-tudelft.nl-uuid-e787e43a-7e7f-413e-82a4-83158890a30e
238687058;rug-oai-pure.rug.nl-publications_3887a8bc-7d07-414c-ad3f-ea4974be80ec
269105816;eur-oai-repub.eur.nl-39821
217528791;tud-oai-tudelft.nl-uuid-6ce5fc45-ea9e-428a-8743-2e06890fdeb1
274068389;tud-oai-tudelft.nl-uuid-4dda91f8-18d7-4b33-8d37-c16762f85d2c
262419505;wur-oai-library.wur.nl-wurpubs_332655
242041973;eur-oai-repub.eur.nl-32064
364357959;uu-oai-dspace.library.uu.nl-1874_281606
377252204;rug-oai-pure.rug.nl-publications_5eebf8f0-4dc7-4691-9cb4-1ea60e413e52
401328775;rug-oai-pure.rug.nl-publications_c34e797c-9326-4409-8b4e-d60060516650
289024730;eur-oai-repub.eur.nl-7187
410527408;rug-oai-pure.rug.nl-publications_13f3d6d8-519d-4dd7-a454-4c9e7e0d9c42
216067359;tud-oai-tudelft.nl-uuid-dacb5265-4286-4803-a7dd-8cf58ba5984a
370803892;rug-oai-pure.rug.nl-publications_2ab50b52-b2a6-4f5d-99f4-6c15cc0a6411
252183320;eur-oai-repub.eur.nl-51258
263688070;eur-oai-repub.eur.nl-1272
420687742;rug-oai-pure.rug.nl-publications_12a1a6aa-a91a-4bc2-b60e-e572c28a5ceb
242157793;eur-oai-repub.eur.nl-32062
243384629;wur-oai-library.wur.nl-wurpubs_325990
373630530;rug-oai-pure.rug.nl-publications_dbe57935-a708-4755-9be8-f8738d618d0b
24227613X;tud-oai-tudelft.nl-uuid-842297d4-09f6-4340-a27a-979dcfd55711
237992639;uu-oai-dspace.library.uu.nl-1874_280
395563046;rug-oai-pure.rug.nl-publications_31220a31-6c4d-4fd7-8725-5e2638085086
418992649;rug-oai-pure.rug.nl-publications_fb0f407e-4786-426f-ab6f-6b95a33cb229
297473883;ul-oai-openaccess.leidenuniv.nl-1887_5424
268458618;eur-oai-repub.eur.nl-7351
412855208;rug-oai-pure.rug.nl-publications_b229799d-768a-4c15-8159-a6754549827a
330170546;uu-oai-dspace.library.uu.nl-1874_188109
239820959;uu-oai-dspace.library.uu.nl-1874_723
410527874;rug-oai-pure.rug.nl-publications_3ff2deeb-3007-4eb4-8e0a-bb1e720472dd
276826817;wur-oai-library.wur.nl-wurpubs_341915
380438917;rug-oai-pure.rug.nl-publications_b4a50d18-aedf-45ad-a215-0204199e49d1
40804330X;rug-oai-pure.rug.nl-publications_8d272ca4-9fbb-4b04-a6a8-d71aa1b12915
216671388;rug-oai-pure.rug.nl-publications_2c4e9109-f8f9-4ff2-b639-24c8f301693f
241789745;eur-oai-repub.eur.nl-32028
241796407;rug-oai-pure.rug.nl-publications_b1e4de72-96aa-4a90-b219-0023995fccaf
407630384;rug-oai-pure.rug.nl-publications_7219ac44-b553-4953-bd4a-e799063f9ad9
291112552;tud-oai-tudelft.nl-uuid-86513f19-0e70-4927-bc43-462e154d72dd
24615635X;eur-oai-repub.eur.nl-51333
298180340;eur-oai-repub.eur.nl-8177
